X,Y
0.4884429686525624,2.4205371191282317
-1.2326779177883693,-1.3055475704387425
-0.25427006679361985,0.9119911798677336
1.1877304192874996,3.789844554442716
-0.2356606301198014,0.9609555090231925
0.7897208919419502,2.962334414805592
0.41992072937589553,2.2223242600168907
0.6084529588646769,2.575091975978435
-0.03789442562121442,1.1489571519698405
0.4451317068787079,2.206349275651204
-1.1988240711416323,-1.2487386563169638
-0.6509977236461989,-0.09495421899822057
0.23223651886012797,1.8654086427763321
0.18136437916146836,1.8670528449822164
0.6033498485287812,2.5732839810340424
0.18223533760931132,1.7506118085179756
-1.050314470779044,-0.9843438371587485
1.068214571800043,3.7247978620876294
-0.8297071716826162,-0.5417782544038261
0.14692887136444527,1.5288066279699426
-0.20304396303179761,1.0376515065552254
0.7153469243957936,2.8877724592720577
-0.7315862242478249,-0.2861379663743627
0.9209726597458318,3.3323905438359045
-0.35381976458199355,0.46388112834249584
-0.7767191143771529,-0.19674221583725568
-0.5554721299249747,0.2965370175111324
-0.4507797412122181,0.5149165351525373
2.1762438360975094,6.007229178053752
-0.032872544588368885,1.4110572144738178
0.3557250086834102,2.095444954874876
0.6531897008489066,2.711211497326012
1.2959923034610834,4.2171880455761555
-0.5023767413644866,0.1827653222727411
0.04071354550146403,1.4525556931779415
-1.374411586757802,-1.4670010921666519
-1.3345223499900039,-1.4462333317648437
0.07907248128813558,1.5398123128172694
-0.22562781471728938,1.0229406426138778
1.9176352035013309,5.296326095824229
0.6404935322265944,2.766162209428237
-1.213522479449849,-1.0623857121467628
0.07025113131035406,1.3666176663816187
2.2795384508763514,6.218327649582087
0.1065557802781262,1.697036404745479
0.3075605162306796,2.1368988705210192
-2.1329702198333216,-3.2701319800851083
0.11266024993023287,1.6393955075944697
-0.5103925543103955,0.3466099230795717
0.2065157132136172,1.7187171568589266
2.5816896223726897,6.874914746346547
0.3845785840687109,2.2388024682584944
0.8174325692353783,3.045008742611115
1.4126327824392133,4.353837014863088
-1.4835344978756497,-1.6298943336634002
-0.03851665312010627,1.222691311582559
0.4488532046367798,2.313278017032998
-0.3488894975662002,0.6182471259372524
0.2440118308175423,1.7975103423147964
-0.9916696868152972,-0.6929949473820365
-1.3394520768090716,-1.5306352811467627
0.5878778954550972,2.5122844906278803
0.5759276482527014,2.420964882545315
-0.8079329467369553,-0.4163088912005128
0.7108137820244504,2.961815708715591
-1.6218302563982157,-1.9247938087882817
-0.4258697046462818,0.36654207920056325
1.390096337761322,4.3579872281640615
1.3989297447866833,4.267608855883353
-1.2675726751983474,-1.3411674672746925
-0.545407449073939,0.2553308774963574
-0.6806113392071034,-0.15678693668982113
-1.2159861746723197,-1.3037255440939741
0.5810148832996107,2.4326091610615963
-0.3624073053165582,0.6049452708527787
-0.903207480452729,-0.5020307584504575
-0.19252268504317493,0.876932066030595
0.40904602075114205,2.2579160907732923
0.6151629415694482,2.551099183336174
-1.2815527088099072,-1.1994336310205016
0.41552440035643684,2.2663018305322695
-0.45169780124321834,0.31987395966487187
-0.36024297463733773,0.4732083010706226
0.035931990442334416,1.5531921802852935
-0.6873488378266853,-0.11645214714939542
1.2520932860294498,4.081244286194536
-0.8385071550871248,-0.4717799942652964
1.4153184156448952,4.432899149822443
2.382212428878189,6.420035096871729
-0.3341775266061983,0.5860196238053261
0.8628741517230806,3.1536275021455786
-0.1887048159373625,0.9295737469174452
1.6548221257422577,4.7786022017264855
-0.2850563907755729,0.7012566836915006
-1.365174773420642,-1.4453435747608223
1.6871271421643723,5.030830233400517
-0.8629706249177563,-0.5836538664895367
-0.5526056852854495,0.2629062879901827
1.903603000060751,5.387879576413435
1.07063452489854,3.4559227273015103
