X,Y
0.2790648018955909,0.5282727190095099
0.7639331434979088,0.4574390175929618
0.8197362265122947,-0.24375347257080562
0.24908690453833715,-0.3271014616173426
0.9157183655324408,0.5889495978147635
0.4708074930407745,0.3197300850754958
0.38572662992820694,0.30370178308750356
0.1299314163170847,1.343566480040969
0.538260072041054,-1.2459184537812757
0.48894813232798373,-0.5234630289158777
0.6608269531191993,-1.4073221857270655
0.34822930714819433,0.43803170513824363
0.5537755944991957,-0.864107400400413
0.6493225919081559,-1.7338908108599047
0.999013040273144,0.8387625349165386
0.8270459880694994,0.7971772710552579
0.36663375055103964,0.6157732604898843
0.23834095550685563,0.2840075633123789
0.09408054559069967,0.5666639004850053
0.2868741208996638,0.9470626211268909
0.9162496699831395,-1.1822274351585218
0.5162334620292819,1.5314539465975623
0.3070229190645537,1.6568945468472365
0.8643995633258346,0.006703795230130118
0.9724123324881356,-1.0455001421694974
0.132914342800175,-0.3165767526840152
0.1689761232124588,-1.3375681115304607
0.820380774451789,0.2732009246835463
0.6138434045431235,0.26069611291997147
0.15522269495553043,-0.21700734261672117
0.854740573556233,0.5074083941813142
0.8096517596402947,0.3258773910481412
0.9480660576309574,-0.24005916228906285
0.23705009774179076,0.22894644778164508
0.13743442153478036,-0.14885996460148612
0.032850375640364415,-0.2549490314157759
0.7365858113756295,0.9723565635134999
0.7902875670506296,-0.7837098519466855
0.8871405415436106,0.9731225250680986
0.5883779506779653,1.6637702065668365
0.35349239933154497,-1.533076904250666
0.9469073051893885,-1.2152459980606902
0.15882696566618948,0.6660903782276113
0.24720768711902774,-1.841677918439576
0.07234961176290877,1.780647833603462
0.03333327397899932,-0.8030152675672628
0.17784491778081357,-0.43646956004558085
0.2199993782868951,1.8703884545533906
0.3276110379855899,0.16085037041661077
0.19577143390985507,0.33483976072793104
0.09168649118661976,2.3490883850027977
0.389307390541759,0.19628590411248895
0.19042824162709748,-0.0629243031769225
0.8424898529179373,0.26020024931750724
0.6113903719445526,0.9864171731389357
0.3374668265380495,0.11425845030652367
0.5215195648934838,1.1140458139148892
0.4473195511378816,0.012713149362067678
0.23989360768583645,0.9371285602731826
0.410888386146682,1.2765202477181676
0.963142251554056,0.5735935017905883
0.21606375231136898,-0.7471844493760634
0.08946203556512611,-0.6218730201400231
0.8255939960850982,0.24320715554770653
0.4313389141389825,-0.8403943432020898
0.5615183497232253,0.5570421189160979
0.3590123075467866,0.17436039975039275
0.8411093967410844,-0.9095291961469945
0.015052240764199643,0.7195983565710686
0.9975405710833231,-0.9933103194370798
0.6800389841006378,-0.20564811856751533
0.13804432095396202,2.5662692067168695
0.035525581547882656,-1.2495047932276095
0.742381228896515,-0.041387967672617355
0.019105131047091106,-0.7072845416811593
0.7050573607217847,-0.7927535062964366
0.7026641981223105,1.0043629618586714
0.4401554571794837,0.778074178939348
0.875970976263168,-0.243987603694488
0.23921434559180443,0.6762140006198372
0.7855571125565531,1.619341111017569
0.4405561144476786,0.20482397715004988
0.35474161874126076,0.39022462281494746
0.34543757741061853,1.203407896169183
0.6744404684616874,0.4083174493890405
0.26011283120342144,-1.983273654324967
0.00026116825107613817,0.040778860655380986
0.1560423376651099,-2.1491656424532173
0.7591824698430278,1.3593832112430797
0.11669143794937542,-0.775653123933095
0.45870857860374104,-3.23985174313484
0.6789254855124376,0.7184487164053373
0.17807948980831145,-0.6366168257665386
0.19347236576645488,-0.35355320519078315
0.14206741080616236,1.3579047842151555
0.7816819738792737,0.5777754454709398
0.7803674716839204,-0.1749628842373173
0.8622163673370443,0.004926988978467637
0.15241478424644572,1.5615896661013131
0.9564276745410473,0.3051663933369764
